ts,te,td,sa,da,sp,dp,pr,flg,fwd,stos,ipkt,ibyt,opkt,obyt,in,out,sas,das,smk,dmk,dtos,dir,nh,nhb,svln,dvln,ismc,odmc,idmc,osmc,mpls1,mpls2,mpls3,mpls4,mpls5,mpls6,mpls7,mpls8,mpls9,mpls10,cl,sl,al,ra,eng,exid,tr
2022-10-10 12:22:47,2022-10-10 12:22:48,1.442,192.168.1.21,23.32.58.142,64793,443,TCP,...AP.S.,0,0,177,10808,374,533359,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:22:47,2022-10-10 12:22:47,0.468,192.168.1.21,23.32.58.142,64794,443,TCP,...AP.S.,0,0,23,2862,29,24598,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:22:47,2022-10-10 12:22:48,1.245,192.168.1.21,52.85.158.129,64795,443,TCP,...AP.S.,0,0,12,3160,31,35406,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:22:47,2022-10-10 12:23:18,30.256,192.168.1.21,142.250.187.138,64222,443,UDP,........,0,0,18,4416,20,5178,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:22:47,2022-10-10 12:22:47,0.000,192.168.1.21,192.168.1.254,49214,53,UDP,........,0,0,1,65,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:22:48,2022-10-10 12:22:48,0.000,192.168.1.21,192.168.1.254,59682,53,UDP,........,0,0,1,73,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:22:48,2022-10-10 12:22:48,0.353,192.168.1.21,52.85.158.22,64796,443,TCP,...AP.S.,0,0,9,2161,12,7802,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:22:48,2022-10-10 12:23:16,27.510,192.168.1.21,144.21.37.35,64797,443,TCP,...APRSF,0,0,10,1658,9,5606,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:22:48,2022-10-10 12:22:49,0.345,192.168.1.21,52.85.158.129,64798,443,TCP,...AP.S.,0,0,11,1505,15,7394,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:22:48,2022-10-10 12:22:49,0.458,192.168.1.21,172.217.17.142,54816,443,UDP,........,0,0,45,6451,73,82462,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:22:48,2022-10-10 12:22:49,0.165,192.168.1.21,172.217.17.142,64799,443,TCP,...AP.S.,0,0,6,843,8,8049,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:22:49,2022-10-10 12:22:49,0.131,192.168.1.21,216.58.214.129,60789,443,UDP,........,0,0,10,2487,12,8491,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:22:49,2022-10-10 12:22:49,0.139,192.168.1.21,142.250.187.106,63434,443,UDP,........,0,0,11,2713,15,8182,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:22:49,2022-10-10 12:22:49,0.281,192.168.1.21,172.217.17.195,56587,443,UDP,........,0,0,62,6904,149,185091,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:22:49,2022-10-10 12:22:49,0.143,192.168.1.21,52.85.159.85,64800,443,TCP,...AP.S.,0,0,9,1419,13,5030,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:22:51,2022-10-10 12:22:53,1.921,192.168.1.21,146.75.3.5,64801,443,TCP,...AP.S.,0,0,10,2421,15,9487,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:22:52,2022-10-10 12:22:52,0.180,192.168.1.21,151.101.67.5,64802,443,TCP,...AP.S.,0,0,37,3426,121,169269,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:22:52,2022-10-10 12:22:52,0.117,192.168.1.21,104.107.156.87,64803,443,TCP,...AP.S.,0,0,9,1555,13,7292,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:22:52,2022-10-10 12:22:54,2.278,192.168.1.21,104.16.149.64,64804,443,TCP,...AP.S.,0,0,15,2135,23,13657,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:22:52,2022-10-10 12:22:52,0.314,192.168.1.21,104.107.152.93,64805,443,TCP,...AP.S.,0,0,8,1514,9,4793,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:22:52,2022-10-10 12:22:52,0.000,192.168.1.21,192.168.1.254,52932,53,UDP,........,0,0,1,64,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:22:52,2022-10-10 12:22:53,0.322,192.168.1.21,34.111.72.164,56751,443,UDP,........,0,0,19,4985,14,5879,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:22:52,2022-10-10 12:22:52,0.000,192.168.1.21,192.168.1.254,60758,53,UDP,........,0,0,1,77,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:22:52,2022-10-10 12:22:52,0.000,192.168.1.21,192.168.1.254,53645,53,UDP,........,0,0,1,63,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:22:53,2022-10-10 12:22:53,0.107,192.168.1.21,104.16.89.20,54408,443,UDP,........,0,0,10,3664,11,4915,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:22:53,2022-10-10 12:22:53,0.000,192.168.1.21,192.168.1.254,49276,53,UDP,........,0,0,1,64,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:22:53,2022-10-10 12:22:54,1.000,192.168.1.21,104.16.149.64,64806,443,TCP,...AP.S.,0,0,19,2703,58,61042,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:22:53,2022-10-10 12:22:53,0.000,192.168.1.21,192.168.1.254,61215,53,UDP,........,0,0,1,62,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:22:53,2022-10-10 12:22:54,0.936,192.168.1.21,151.101.67.5,56106,443,UDP,........,0,0,79,28912,73,63921,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:22:53,2022-10-10 12:22:53,0.277,192.168.1.21,34.120.253.250,61554,443,UDP,........,0,0,11,3540,9,5272,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:22:53,2022-10-10 12:22:53,0.227,192.168.1.21,34.120.253.250,64807,443,TCP,...AP.S.,0,0,6,833,7,5389,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:22:53,2022-10-10 12:22:53,0.173,192.168.1.21,146.75.3.5,64808,443,TCP,...AP.S.,0,0,8,1513,12,7776,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:22:53,2022-10-10 12:23:00,6.794,192.168.1.21,104.107.156.87,64809,443,TCP,...AP.S.,0,0,63,6359,248,347067,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:23:07,2022-10-10 12:23:27,19.813,192.168.1.21,52.156.200.223,64810,443,TCP,...AP.S.,0,0,8,704,10,10132,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:23:16,2022-10-10 12:23:17,1.000,192.168.1.21,192.168.1.254,57481,53,UDP,........,0,0,1,65,1,115,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:23:16,2022-10-10 12:23:27,10.947,192.168.1.21,146.75.1.140,64811,443,TCP,...AP.S.,0,0,79,11487,313,414512,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:23:17,2022-10-10 12:23:18,1.024,192.168.1.231,239.255.255.250,58258,1900,UDP,........,0,0,2,406,0,0,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:23:17,2022-10-10 12:23:20,2.560,192.168.1.21,146.75.1.140,64812,443,TCP,...AP.S.,0,0,76,5837,303,411504,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:23:18,2022-10-10 12:23:18,0.209,192.168.1.21,146.75.1.140,64813,443,TCP,...AP.S.,0,0,28,3609,81,101851,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:23:18,2022-10-10 12:23:18,0.231,192.168.1.21,146.75.1.140,64814,443,TCP,...AP.S.,0,0,12,1821,18,14826,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:23:18,2022-10-10 12:23:20,1.925,192.168.1.21,146.75.1.140,64815,443,TCP,...AP.S.,0,0,12,2025,14,5626,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:23:19,2022-10-10 12:23:20,0.164,192.168.1.21,172.217.17.195,59721,443,UDP,........,0,0,7,2950,6,3678,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:23:19,2022-10-10 12:23:20,0.140,192.168.1.21,142.250.187.106,53003,443,UDP,........,0,0,9,2351,11,5025,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:23:20,2022-10-10 12:23:26,5.831,192.168.1.21,146.75.1.140,64816,443,TCP,...AP.S.,0,0,13,2741,20,7548,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 12:23:23,2022-10-10 12:23:24,0.297,192.168.1.21,146.75.1.140,64817,443,TCP,...AP.S.,0,0,86,4661,484,703347,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
Summary
flows,bytes,packets,avg_bps,avg_pps,avg_bpp
260,47119144,43051,2228948,254,1094
